" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_労働者数","人","3080.0","","","","","2530.0","3550.0","5010.0","5230.0","5230.0","6090.0","4580.0","4270.0","5220.0","3850.0","4360.0","4540.0","6320.0","3560.0","3790.0","71468.0","2420.0","251.0","327.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_年　齢","歳","40.9","","","","","42.3","43.4","43.0","39.1","39.1","45.1","42.8","41.6","40.8","42.4","40.7","41.7","43.8","43.5","40.8","42.5","40.6","43.0","44.4","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_勤続年数","年","3.4","","","","","5.0","5.7","5.3","4.0","4.0","5.9","5.8","6.1","4.5","5.9","4.9","4.5","5.1","5.2","4.8","5.0","4.4","5.2","5.6","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_実労働日数","日","23.0","","","","","24.0","23.2","22.2","21.8","21.8","21.8","20.5","20.0","19.9","20.8","20.9","20.7","20.7","19.9","19.9","20.2","19.4","18.3","19.8","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_１日当り所定内実労働時間","時間","6.0","","","","","5.3","5.5","5.1","5.0","5.0","5.1","5.3","5.2","5.5","5.7","5.3","5.2","5.4","5.6","5.4","4.6","4.8","5.8","4.7","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_１時間当り所定内給与","円","509.0","","","","","633.0","697.0","745.0","779.0","779.0","782.0","793.0","792.0","806.0","849.0","816.0","801.0","820.0","815.0","800.0","798.0","822.0","728.0","863.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_年間賞与その他特別給与","円","43900.0","","","","","73000.0","61000.0","74800.0","50300.0","50300.0","76500.0","57100.0","68200.0","52300.0","60800.0","51200.0","49500.0","44300.0","34700.0","31500.0","25200.0","33600.0","5700.0","15000.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_卸売・小売業_労働者数","人","3430.0","","","","","7150.0","5880.0","8260.0","6090.0","6090.0","8900.0","8370.0","10900.0","10040.0","8790.0","7900.0","6860.0","6000.0","6320.0","13190.0","9890.0","11850.0","1422.0","1167.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_年　齢","歳","42.4","","","","","47.9","43.9","47.9","48.1","48.1","45.6","45.7","47.8","45.7","47.9","45.9","44.4","44.6","45.7","45.2","48.6","51.6","48.4","49.7","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_勤続年数","年","4.3","","","","","4.6","4.3","3.3","4.7","4.7","4.7","4.5","5.4","3.9","5.3","5.2","4.4","4.2","4.7","4.1","6.3","4.4","5.1","4.6","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_実労働日数","日","24.0","","","","","22.4","21.9","22.1","21.2","21.2","19.0","20.3","18.9","19.1","20.7","22.0","20.6","20.3","18.8","19.7","19.1","17.7","17.5","20.7","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_１日当り所定内実労働時間","時間","5.0","","","","","5.8","5.5","5.6","5.0","5.0","5.4","5.9","5.9","5.7","5.6","5.8","5.9","5.4","5.5","5.9","4.9","4.6","4.8","4.7","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_１時間当り所定内給与","円","709.0","","","","","756.0","727.0","835.0","828.0","828.0","922.0","921.0","987.0","1002.0","964.0","895.0","962.0","930.0","983.0","851.0","843.0","929.0","856.0","900.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_年間賞与その他特別給与","円","82300.0","","","","","62300.0","76400.0","56100.0","80900.0","80900.0","30800.0","13710.0","109200.0","49900.0","41400.0","65400.0","51100.0","71300.0","46800.0","14000.0","10600.0","15900.0","28300.0","11200.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_サ－ビス業_労働者数","人","1340.0","","","","","2540.0","2420.0","2490.0","5960.0","5960.0","4440.0","3000.0","3190.0","4740.0","4600.0","3950.0","4350.0","4640.0","6720.0","2080.0","780.0","2090.0","148.0","190.0","",""
