"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_保険給付総数_   件数","百万円","13768.0","-","-","-","-","17382.0","18786.0","20718.0","21522.0","22110.0","22270.0","23509.0","20751.0","18493.0","18311.0","18260.992004","18048.520297","17160.021212","14125.205","14123.0","14298.0","14369.933966","15292.206526","15315.0","15801.0","16476.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_保険給付総数_   金額","件","765502.0","-","-","-","-","909476.0","970772.0","1019569.0","1036817.0","1077321.0","1074004.0","1110189.0","1068975.0","1034336.0","1004110.0","991314.0","979233.0","940213.0","876507.0","893855.0","897352.0","915579.0","928876.0","883060.0","886444.0","907667.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_被保険者分_   件数","百万円","11644.0","-","-","-","-","14735.0","15941.0","17540.0","18276.0","18742.0","18765.0","19688.0","17256.0","15291.0","15119.0","15067.010954","14612.733339","13555.23777","11032.749","10885.0","10950.0","10980.395401","11740.0","11576.0","11839.0","12333.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_被保険者分_   金額","件","142511.0","-","-","-","-","183188.0","196485.0","207739.0","210027.0","211553.0","214257.0","223346.0","218727.0","210327.0","208710.0","202192.0","201298.0","199903.0","187604.0","193678.0","196744.0","199894.0","199501.0","195845.0","196052.0","206422.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_被扶養者分_   件数","百万円","2043.0","-","-","-","-","2556.0","2743.0","3057.0","3086.0","3141.0","3187.0","3446.0","3108.0","2772.0","2710.0","2615.715158","2674.531424","2589.068808","2033.682","2004.0","2014.0","1959.112949","1959.0","1970.0","1902.0","1975.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_被扶養者分_   金額","件","14998.0","-","-","-","-","15839.0","17046.0","21074.0","25582.0","35559.0","48682.0","59930.0","69684.0","86880.0","93837.0","109432.0","132688.0","169459.0","180763.0","207432.0","218167.0","240265.0","254632.0","257507.0","274011.0","305824.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_平均賃金日額","百万円","81.0","-","-","-","-","91.0","101.0","122.0","160.0","227.0","317.0","375.0","388.0","430.0","482.0","578.265892","761.255534","1015.714634","1058.774","1234.0","1334.0","1430.425616","1593.0","1641.796","1811.0","2051.0"
"Ｓ-06 政府管掌健康保険_Ｆ．保険給付及び徴収保険料（日雇特例被保険者）_保険料収入額","","","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"","件","866218.0","-","-","-","-","1012213.0","1061194.0","1111929.0","1109162.0","1140995.0","1143174.0","1173880.0","1164579.0","1185416.0","1192811.0","1205542.0","1218569.0","1264254.0","1306509.0","1364167.0","1402173.0","1468606.0","1483724.0","1289731.0","1313383.0","1368983.0"
"Ｓ-07 国民年金_年度末現在被保険者総数","百万円","8041.0","-","-","-","-","10726.0","11416.0","12356.0","12605.0","13103.0","12900.0","13892.0","13633.0","13566.0","13368.0","13555.855599","13630.672019","13685.859596","13943.115","14189.0","14604.1","15346.790338000003","15553.322974","13567.0","13816.0","14725.0"
"Ｓ-07 国民年金_年度末現在被保険者総数_第１号任意加入","件","723703.0","-","-","-","-","836028.0","874706.0","917813.0","911096.0","934637.0","928839.0","948425.0","934759.0","939273.0","939315.0","944176.0","934178.0","933128.0","940279.0","958957.0","981201.0","1019017.0","1018331.0","1018900.0","860120.0","869444.0"
"Ｓ-07 国民年金_年度末現在被保険者総数_第３号","百万円","6926.0","-","-","-","-","9366.0","9978.0","10804.0","11026.0","11454.0","11232.0","12100.0","11885.0","11871.0","11558.0","11724.999964","11629.518911","11464.95309","11436.679","11446.0","11711.7","12362.4505","1851960.0","10486.0","10641.0","11351.0"
"Ｓ-07 国民年金_保険料収入額","件","134903.0","-","-","-","-","165539.0","174613.0","178588.0","178873.0","178439.0","177145.0","179092.0","174668.0","172970.0","170906.0","166187.0","165599.0","166212.0","166555.0","177316.0","179132.0","181894.0","182779.0","164821.0","163518.0","171659.0"
"Ｓ-07 国民年金_給付総額","百万円","1096.0","-","-","-","-","1323.0","1395.0","1494.0","1497.0","1524.0","1507.0","1604.0","1534.0","1424.0","1501.0","1454.350132","1472.125835","1443.801399","1451.563","1494.0","1513.0","1507.189845","1517.0","1358.0","1322.0","1398.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額","件","7612.0","-","-","-","-","10646.0","11875.0","15528.0","19193.0","27919.0","37190.0","46363.0","55152.0","73173.0","82590.0","95179.0","118792.0","164914.0","199675.0","227894.0","241840.0","267695.0","282614.0","258987.0","278102.0","315958.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_老齢・通算老齢_受給権者","百万円","19.0","-","-","-","-","37.0","43.0","58.0","83.0","126.0","160.0","187.0","214.0","271.0","309.0","376.505503","529.027273","777.105107","1054.873","1249.0","1379.4","1477.149993","1655.0","1421.0","1555.0","1795.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_老齢・通算老齢_金額","","","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-07 国民年金_給付総額_国民年金給付額_障害_件数","百万円","25838.674","-","-","-","-","33651.588","36672.0","38824.0","41301.0","42975.0","44224.0","45540.0","47122.0","47674.0","46878.0","47865.129319","48150.0","46589.0","48434.0","48905.0","49145.0","49171.0","49704.0","48527.0","46964.0","56120.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_障害_金額","円","211461.351490699","-","-","-","-","238163.76967500852","250825.0","256772.0","268211.0","277410.0","280832.0","280907.0","291687.0","295245.0","294127.0","303218.0","310196.0","306924.0","324423.0","327500.0","329630.0","326163.0","325827.0","323465.0","309906.0","361344.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_母子・準母子_件数","","","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-07 国民年金_給付総額_国民年金給付額_母子・準母子_金額","","73.0","-","-","-","-","62.0","58.0","53.0","46.0","43.0","36.0","32.0","31.0","29.0","29.0","24.0","19.0","12.0","11.0","7.0","5.0","2.0","2.0","2.0","4.0","3.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_遺児_件数","人","1165.0","-","-","-","-","530.0","472.0","430.0","423.0","367.0","331.0","287.0","246.0","222.0","179.0","145.0","107.0","89.0","72.0","82.0","71.0","68.0","56.0","61.0","54.0","18.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_遺児_金額","人","156.0","-","-","-","-","70.0","45.0","39.0","42.0","43.0","41.0","27.0","18.0","18.0","14.0","15.0","11.0","12.0","11.0","6.0","4.0","6.0","5.0","5.0","6.0","8.0"
"Ｓ-07 国民年金_給付総額_国民年金給付額_寡婦_件数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-07 国民年金_給付総額_国民年金給付額_寡婦_金額","件","17946.0","12508.0","-","-","-","12508.0","11805.0","11685.0","10275.0","9696.0","8627.0","8014.0","6583.0","5487.0","4577.0","3785.0","2787.0","2319.0","1383.0","1274.0","1580.0","1575.0","1604.0","1246.0","1046.0","254.0"
"Ｓ-07 国民年金_給付総額_死亡・特別一時金給付__件数","百万円","241.857","163.566","-","-","-","163.566","171.0","171.0","150.0","141.0","138.0","134.0","86.0","75.0","72.0","53.570306","37.0","31.276744","22.025","24.0","18.0","20.952621","32.663298","13.0","12.0","5.0"
"Ｓ-07 国民年金_給付総額_死亡・特別一時金給付__金額","件","16156.0","11679.0","-","-","-","11679.0","10971.0","10929.0","9549.0","9034.0","7976.0","7382.0","6044.0","5060.0","4224.0","3491.0","2536.0","1991.0","1038.0","1012.0","1335.0","1332.0","1390.0","1239.0","930.0","239.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額","百万円","211.385","150.202","-","-","-","150.202","158.0","160.0","135.0","131.0","125.0","124.0","78.0","69.0","68.0","46.628701","33.0","27.987039","18.393","18.0","15.0","18.279576","30.102926","13.0","10.0","4.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_老齢_受給権者","件","1790.0","829.0","-","-","-","829.0","834.0","756.0","726.0","662.0","651.0","632.0","539.0","427.0","353.0","294.0","251.0","328.0","345.0","262.0","245.0","243.0","214.0","26.0","116.0","15.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_老齢_金額","百万円","30.472","13.364","-","-","-","13.364","13.0","11.0","15.0","10.0","13.0","10.0","8.0","6.0","4.0","6.941605","4.0","3.289705","3.632","6.0","3.0","2.673045","2.560372","0.0","2.0","0.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_障害（拠出）_件数","円","5829.0","7025.0","-","-","-","7025.0","8509.0","8270.0","9305.0","10238.0","10465.0","10242.0","19742.0","10620.0","10619.0","10856.0","10855.0","10105.0","10394.0","11342.0","11494.0","11367.0","8076.0","12821.0","11652.0","10513.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_障害（拠出）_金額","百万円","66.0","73.0","-","-","-","73.0","66.0","67.0","62.0","59.0","61.0","59.0","41.0","39.0","28.0","25.745817","19.0","11.719984","12.879","13.0","14.0","10.0","6.070865","1.029","0.792","0.008"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_障害（福祉）_件数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-07 国民年金_給付総額_基礎年金給付額_障害（福祉）_金額","人","202.0","-","-","-","-","181.0","180.0","173.0","165.0","164.0","156.0","158.0","143.0","120.0","111.0","111.0","107.0","99.0","94.0","87.0","80.0","76.0","75.0","71.0","62.0","56.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_遺族_件数","人","2131.0","-","-","-","-","1756.0","1621.0","1505.0","1380.0","1336.0","1228.0","1221.0","1097.0","1014.0","964.0","899.0","860.0","822.0","725.0","709.0","677.0","646.0","610.0","537.0","523.0","464.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_遺族_金額","人","125.0","-","-","-","-","75.0","63.0","49.0","58.0","73.0","79.0","66.0","79.0","87.0","71.0","55.0","37.0","38.0","31.0","21.0","27.0","20.0","20.0","17.0","24.0","18.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_寡婦_件数","円","224320.0","-","-","-","-","258581.0","257642.0","268070.0","281148.0","282695.0","294451.0","306175.0","304319.0","304252.0","301365.0","304372.0","300063.0","296805.0","298651.0","299348.0","297675.0","296765.0","306016.0","317084.0","319461.0","322655.0"
"Ｓ-07 国民年金_給付総額_基礎年金給付額_寡婦_金額","円","256200.0","-","-","-","-","264648.0","263902.0","285143.0","299345.0","288603.0","294451.0","308212.0","310633.0","307977.0","295690.0","292327.0","284000.0","303105.0","294581.0","267619.0","288000.0","299800.0","290700.0","226471.0","277250.0","310556.0"
"Ｓ-07 国民年金_給付総額_福祉年金給付額_寡婦_受給権者","人","133.0","-","-","-","-","118.0","116.0","111.0","110.0","111.0","107.0","106.0","94.0","83.0","78.0","76.0","72.0","69.0","66.0","64.0","60.0","52.0","55.0","51.0","…","…"
"Ｓ-07 国民年金_給付総額_福祉年金給付額_寡婦_金額","人","1060.0","-","-","-","-","870.0","855.0","797.0","748.0","749.0","712.0","768.0","681.0","673.0","632.0","591.0","563.0","536.0","507.0","508.0","488.0","499.0","471.0","423.0","…","…"
"","円","261406.0","-","-","-","-","297807.0","307018.0","322512.0","341588.0","346507.0","357056.0","355797.0","355836.0","351997.0","348785.0","352992.0","352753.0","346892.0","344931.0","347319.0","347652.0","333727.0","343321.0","352487.0","…","…"
"Ｓ-08 厚生年金保険_事業所総数","百万円","1697.0","-","-","-","-","999.0","1001.0","948.0","905.0","905.0","851.0","851.0","807.0","771.0","731.746349","666.726339","651.231675","621.814471","581.995","553.0","541.0","517.0","477.192479","445.792","…","…"
"Ｓ-08 厚生年金保険_事業所総数_強制適用","百万円","740.0","-","-","-","-","554.0","584.0","556.0","520.0","550.0","525.0","471.0","441.0","374.0","374.760425","368.443843","296.75800200000003","265.639029","284.555","265.0","250.0","227.0","224.808137","206.0","…","…"
"Ｓ-08 厚生年金保険_事業所総数_任意包括適用","件","15478.0","-","-","-","-","12640.0","12844.0","12346.0","11967.0","12025.0","11607.0","11380.0","10848.0","10153.0","9073.0","8686.0","7657.0","6982.0","6384.0","6062.0","6062.0","6033.0","5819.0","5565.0","…","…"
"Ｓ-08 厚生年金保険_被保険者総数","百万円","502.0","-","-","-","-","373.0","385.0","360.0","349.0","377.0","341.0","304.0","283.0","218.0","228.276676","242.008436","165.50225","154.204616","176.847","147.0","132.0","124.0","113.271499","130.129","…","…"
"Ｓ-08 厚生年金保険_平均標準報酬月額","件","22380.0","-","-","-","-","16192.0","16300.0","15397.0","14361.0","13753.0","13165.0","12251.0","11450.0","11134.0","10605.0","9873.0","9366.0","8814.0","8732.0","9025.0","8690.0","8745.0","8684.0","7366.0","…","…"
"Ｓ-08 厚生年金保険_保険料収納済額","百万円","239.0","-","-","-","-","181.0","199.0","196.0","172.0","173.0","184.0","167.0","158.0","155.0","146.483749","126.435407","131.255752","111.434413","107.708","117.0","117.0","102.0","111.536638","75.549","…","…"
"Ｓ-08 厚生年金保険_厚生年金総数_受給権者","人","－ ","-","-","-","-","2668.0","2605.0","2530.0","2453.0","2370.0","2283.0","2177.0","2083.0","1996.0","1919.0","1830.0","1729.0","1641.0","1548.0","1469.0","1377.0","･･･","1217.0","1137.0","1073.0","895.0"
"Ｓ-08 厚生年金保険_厚生年金総数_年金額","百万円","－ ","-","-","-","-","3927.0","3960.0","3985.0","3935.0","4009.0","3923.0","3762.0","3616.0","3532.0","3432.8463","3287.0442","3132.317","2987.1829","2820.559","2692.0","2515.0","･･･","2220.52385","2071.0","1962.868","1650.0"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_受給権者","件","1247.0","-","-","-","-","563.0","400.0","342.0","455.0","463.0","409.0","289.0","409.0","452.0","371.0","291.0","233.0","236.0","292.0","89.0","73.0","84.0","119.0","183.0","…","…"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_年金額","百万円","172.0","-","-","-","-","79.0","58.0","57.0","73.0","78.0","69.0","54.0","77.0","91.0","65.53927","53.710801","41.71809","40.410988","48.037","13.0","9.0","12.0","17.4426","27.11","…","…"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_老齢厚生_受給権者","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_老齢厚生_年金額","世帯","184465.0","-","-","-","-","185907.0","-","-","186862.0","189316.0","192368.0","195841.0","200367.0","205898.0","211756.0","217706.0","224654.0","231172.0","236165.0","238467.0","241131.0","242279.0","242199.0","184196.0","182359.0","179971.0"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_障害厚生_受給権者","人","494766.0","-","-","-","-","455532.0","-","-","431070.0","429235.0","429903.0","431130.0","434869.0","441676.0","448810.0","455766.0","464663.0","473498.0","478317.0","477525.0","475269.0","469635.0","462105.0","341791.0","335361.0","325207.0"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_障害厚生_年金額","百万円","18690.73","-","-","-","-","25565.884","-","-","27879.0","28303.0","29069.0","29232.0","330337.0","30157.0","30630.0","32526.0","32889.0","32760.813","32092.477","32649.0","33726.313","34016.0","35299.0","28542.0","28475.0","28265.819224"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_遺族厚生_受給権者","百万円","37137.966","-","-","-","-","46458.888000000006","-","-","51317.0","52582.0","53665.0","55537.0","54994.0","55452.0","56531.0","58497.0","59606.0","54481.907","63280.60599999999","67814.0","72774.802","75819.0","81104.0","80252.0","81769.0","84959.723231"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_遺族厚生_年金額","百万円","27205.203","-","-","-","-","31913.214","-","-","34242.0","35112.0","35911.0","37236.0","36466.0","36428.0","36452.0","37490.0","38077.0","34375.004","40470.179","42457.0","44405.881","44873.0","46915.0","63734.0","66404.0","67979.099193"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_障害基礎_受給権者","百万円","593.144","-","-","-","-","767.506","-","-","799.0","805.0","826.0","832.0","839.0","883.0","891.0","894.0","903.0","939.365","989.491","1082.0","1111.977","1179.0","1280.0","1636.0","1694.0","1653.868205"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_障害基礎_年金額","百万円","3160.596","-","-","-","-","3738.828","-","-","4148.0","4012.0","3726.0","4026.0","4092.0","4257.0","4229.0","4532.0","4590.0","4455.687","4495.371","4591.0","4604.381","4573.0","4732.0","6734.0","7449.0","8152.427575"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_遺族基礎_受給権者","百万円","488.0","-","-","-","-","497.0","-","-","692.0","772.0","846.0","826.0","853.0","861.0","862.0","849.0","842.0","845.938","827.537","784.0","810.244","817.0","864.0","622.0","628.0","672.395617"
"Ｓ-08 厚生年金保険_厚生年金総数_新法計_遺族基礎_年金額","百万円","5691.023","-","-","-","-","9542.34","-","-","11435.0","11882.0","12356.0","12618.0","12714.0","13022.0","14097.0","14732.0","15194.0","13865.913","16498.028","18900.0","21842.319","24377.0","27313.0","7526.0","5322.0","6228.101879"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_受給権者","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_年金額","人","251560.0","-","-","-","-","277120.0","282981.0","280741.0","279811.0","276845.0","280198.0","278580.0","280572.0","286276.0","291164.0","293684.0","295141.0","294831.0","292584.0","286841.0","283917.0","278031.0","265945.0","256267.0","249499.0","236840.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_老齢_受給権者","人","197432.0","-","-","-","-","181299.0","185578.0","181654.0","180050.0","176436.0","179505.0","180252.0","182192.0","188919.0","195427.0","200237.0","204133.0","205099.0","204810.0","200150.0","198111.0","193904.0","183652.0","","",""
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_老齢_年金額","人","","","","","","","","","","","","","","","","","","","","","","","","173140.0","168657.0","160178.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_通算老齢_受給権者","人","","","","","","","","","","","","","","","","","","","","","","","","2552.0","2463.0","2381.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_通算老齢_年金額","人","54128.0","-","-","-","-","95821.0","97403.0","99087.0","99761.0","100409.0","100693.0","98328.0","98380.0","97357.0","95737.0","93447.0","91008.0","89732.0","87774.0","86691.0","85806.0","84127.0","82293.0","80575.0","78379.0","74281.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_障害_受給権者","百万円","15547.0","-","-","-","-","13474.0","14575.0","15316.0","16339.0","17098.0","17959.0","18785.0","19045.0","19482.0","19456.0","19025.0","18667.0","17547.0","17195.0","16581.0","16411.0","･･･","･･･","15196.0","14434.0","12964.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_障害_年金額","百万円","47516.7","-","-","-","-","58308.0869","62852.0","68533.0","73999.0","35084.0","88101.0","93142.0","99268.0","106582.0","112627.0","118293.0","124192.0","130270.0","134807.0","139745.0","141983.0","151328.81656699997","157215.5471","166432.0","171804.0","178172.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_遺族・通算遺族_受給権者","百万円","34862.0","-","-","-","-","38433.0","38544.0","38425.0","37707.0","35084.0","36728.0","35070.0","33463.0","32357.0","30889.0","29270.0","27621.0","26047.0","24288.783","22726.0","21219.0","19767.8944","18348.4062","17222.0","16035.0","13068.0"
"Ｓ-08 厚生年金保険_厚生年金総数_旧法計_遺族・通算遺族_年金額","人","105335.0","-","-","-","-","105998.0","103551.0","100401.0","97228.0","93886.0","90221.0","86319.0","82434.0","78355.0","74420.0","70513.0","66623.0","62762.0","59014.0","55336.0","51522.0","48015.0","44459.0","","",""
"","百万円","30579.0","-","-","-","-","34689.0","34940.0","34957.0","34374.0","35084.0","33920.0","32431.0","30973.0","29962.0","28620.0","27131.0","25613.0","24155.0","22520.166","21046.0","19616.0","18241.9368","16911.1624","","",""
"Ｓ-09 労働者災害補償保険_新規受給者数","人","","","","","","","","","","","","","","","","","","","","","","","","29267.0","27035.0","21626.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_件数","百万円","","","","","","","","","","","","","","","","","","","","","","","","13187.0","12213.0","9816.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_金額","人","","","","","","","","","","","","","","","","","","","","","","","","11849.0","11230.0","9335.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_療養（補償）給付_件数","百万円","","","","","","","","","","","","","","","","","","","","","","","","2430.0","2294.0","1920.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_療養（補償）給付_金額","件","251560.0","-","-","-","-","3944.0","3724.0","3509.0","3341.0","3165.0","3991.0","2853.0","2721.0","2593.0","2442.0","293684.0","295141.0","2066.0","1954.0","1865.0","1777.0","1696.0","1598.0","1513.0","1439.0","1251.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_休業（補償）給付_件数","百万円","197432.0","-","-","-","-","3060.0","2973.0","2892.0","2800.0","2802.0","2665.0","2540.0","2425.0","2350.0","2226.0","200237.0","204133.0","1885.0","1765.467","1680.0","1603.0","1525.9576","1437.2438","1361.0","1294.0","1119.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_休業（補償）給付_金額","件","54128.0","-","-","-","-","439.0","344.0","261.0","202.0","157.0","120.0","84.0","59.0","42.0","41.0","93447.0","91008.0","7.0","3.0","－ ","－ ","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_障害（補償）給付_件数","百万円","15547.0","-","-","-","-","386.0","312.0","240.0","188.0","153.0","117.0","82.0","57.0","40.0","39.0","19025.0","18667.0","6.0","2.62","－ ","－ ","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_障害（補償）給付_金額","件","","","","","","","","","","","","","","","","","","","","","","","","534.0","514.0","471.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_遺族補償給付_件数","百万円","","","","","","","","","","","","","","","","","","","","","","","","244.0","234.0","212.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_遺族補償給付_金額","件","47516.7","-","-","-","-","14.0","10.0","7.0","4.0","2.0","1.0","-","-","-","-","118293.0","124192.0","－ ","－ ","－ ","－ ","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_葬祭料（葬祭給付）_件数","百万円","34862.0","-","-","-","-","7.0","6.0","4.0","2.0","2.0","1.0","-","-","-","-","29270.0","27621.0","－ ","－ ","－ ","－ ","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_葬祭料（葬祭給付）_金額","件","105335.0","-","-","-","-","694.0","709.0","724.0","733.0","733.0","51.0","33.0","17.0","11.0","6.0","70513.0","66623.0","1.0","1.0","1.0","1.0","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_年金等給付_件数","百万円","30579.0","-","-","-","-","291.0","313.0","333.0","344.0","365.0","25.0","17.0","9.0","6.0","3.0","27131.0","25613.0","1.0","0.53","1.0","1.0","－ ","－ ","","",""
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_年金等給付_金額","百万円","－ ","-","-","-","-","15069.0869","20169.0","26525.0","33229.0","40896.0","49127.0","56207.0","64263.0","72979.0","80734.41080000001","88355.0","96039.0","103795.0","110189.146","116762.0","120571.0","121439.49680000001","128801.88829999999","149093.0","155691.0","165079.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_介護給付（補償）_件数","人","－ ","-","-","-","-","14151.0","22252.0","31855.0","42123.0","51765.0","62230.0","72925.0","84902.0","95967.0","106285.0","117133.0","128557.0","140429.0","151669.0","162598.0","173865.0","184984.0","195838.0","206078.0","215380.0","229007.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_介護給付（補償）_金額","百万円","－ ","-","-","-","-","5379.0","9999.0","15811.0","22190.0","29620.0","36697.0","43663.0","51525.0","59901.0","67360.4997","74861.0","82438.0","90116.0","96415.468","102883.0","110213.0","117345.5178","124599.4634","131684.0","138117.0","147120.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_二次検診等給付_件数","件","","","","","","","","","","","","","","","","","","","","","","","","17322.0","17618.0","18264.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_二次検診等給付_金額","百万円","","","","","","","","","","","","","","","","","","","","","","","","15555.0","15793.0","16296.0"
"Ｓ-09 労働者災害補償保険_労働者災害補償保険給付総数_保険料収納済額","件","－ ","-","-","-","-","1479.0","11579.0","11878.0","2189.0","2396.0","2639.0","2839.0","3008.0","3188.0","3359.0","3522.0","3712.0","3875.0","4114.0","4299.0","4415.0","4633.0","4765.0","","",""
"","百万円","－ ","-","-","-","-","1152.2577","9701.0","10240.0","1828.0","2104.0","2336.0","2512.0","2661.0","2869.0","3045.4186","3188.0","3359.0","3494.0","3672.503","3818.0","3914.0","4093.979","4202.4249","","",""
"Ｓ-10 雇用保険_年度末現在適用状況_事業所数","件","－ ","-","-","-","-","9808.0","-","-","9877.0","9864.0","9865.0","9842.0","9898.0","9898.0","9903.0","9901.0","9902.0","9918.0","9972.0","10016.0","9996.0","10084.0","10110.0","","",""
"Ｓ-10 雇用保険_年度末現在適用状況_被保険者数","百万円","－ ","-","-","-","-","8068.8292","-","-","8712.0","9173.0","9212.0","9167.0","9197.0","9334.0","9379.5289","9355.0","9330.0","9314.0","9250.625","9236.0","9196.0","9236.5701","9243.5213","","",""
"Ｓ-10 雇用保険_雇用勘定保険料収納済額","件","－ ","-","-","-","-","713.0","-","-","702.0","688.0","693.0","655.0","655.0","636.0","727.0","733.0","696.0","674.0","670.0","661.0","614.0","604.0","575.0","2369.0","2274.0","2141.0"
"Ｓ-10 雇用保険_失業給付金支給総額","百万円","－ ","-","-","-","-","469.0","-","-","499.0","521.0","523.0","498.0","505.0","498.0","571.4402","581.0","552.0","534.0","519.917","507.0","466.0","460.601","439.7892","1854.0","1781.0","1662.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額","件","－ ","-","-","-","-","－ ","-","-","0.0","0.0","716.0","741.0","761.0","757.0","764.0","757.0","745.0","705.0","702.0","682.0","659.0","608.0","574.0","","",""
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_一般受給資格決定件数","百万円","－ ","-","-","-","-","－ ","-","-","0.0","0.0","358.0","368.0","375.0","376.0","377.5234","370.0","360.0","337.0","330.633","318.0","305.0","279.6794","263.0283","","",""
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_基本手当延長給付_実人員","件","470.0","-","-","-","-","419.0","460.0","462.0","411.0","431.0","393.0","433.0","463.0","437.0","449.0","429.0","410.0","363.0","385.0","384.0","331.0","320.0","317.0","319.0","197.0","286.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_基本手当延長給付_支給金額","百万円","12.0","-","-","-","-","47.0","52.0","51.0","45.0","52.0","61.0","69.0","74.0","70.0","72.2671","67.0","67.0","56.0","62.0","58.0","51.0","50.076","49.3386","47.0","30.0","44.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_　　　基本手当_実人員","人","38655.0","-","-","-","-","15016.0","-","-","9095.0","7523.0","6266.0","5159.0","4186.0","3224.0","2557.0","2021.0","1597.0","1262.0","887.0","669.0","480.0","338.0","243.0","172.0","118.0","61.0"
